ID;Cruise-ID;Vessel;Obs_Date_ISO;Obs_Date_Excel;Obs_Lat;Obs_Lon;Ice_Conc;RV;Total;no25-100;no100-200;no200-400;no400-800;no800-1600;no1600-3200;gt3200
4280;929304;AuroraAustralis;1992-12-05T21:00Z;5/12/1992 21:00;-62.75;76.77;x;x;0;0;0;0;0;0;0;0
4281;929304;AuroraAustralis;1992-12-06T01:00Z;6/12/1992 1:00;-63.03;75.23;x;x;7;1;1;4;0;1;0;0
4282;929304;AuroraAustralis;1992-12-06T04:00Z;6/12/1992 4:00;-63.25;74.18;x;x;1;0;0;0;0;0;0;0
4283;929304;AuroraAustralis;1992-12-06T07:00Z;6/12/1992 7:00;-63.40;73.23;x;x;0;0;0;0;0;0;0;0
4284;929304;AuroraAustralis;1992-12-06T10:00Z;6/12/1992 10:00;-63.63;72.13;x;x;4;0;2;2;0;0;0;0
4285;929304;AuroraAustralis;1992-12-06T13:00Z;6/12/1992 13:00;-63.83;70.97;x;x;0;0;0;0;0;0;0;0
4286;929304;AuroraAustralis;1992-12-06T16:00Z;6/12/1992 16:00;-64.08;69.98;x;x;5;0;0;0;0;0;0;0
4287;929304;AuroraAustralis;1992-12-06T19:00Z;6/12/1992 19:00;-64.33;69.00;x;x;2;0;1;0;1;0;0;0
4288;929304;AuroraAustralis;1992-12-07T01:00Z;7/12/1992 1:00;-65.05;67.53;x;x;0;0;0;0;0;0;0;0
4289;929304;AuroraAustralis;1992-12-07T07:00Z;7/12/1992 7:00;-65.45;65.58;x;x;0;0;0;0;0;0;0;0
4290;929304;AuroraAustralis;1992-12-07T10:11Z;7/12/1992 10:11;-65.82;64.72;x;x;1;0;0;1;0;0;0;0
4291;929304;AuroraAustralis;1992-12-07T13:00Z;7/12/1992 13:00;-66.22;64.25;x;x;1;0;0;0;0;0;0;0
4292;929304;AuroraAustralis;1992-12-07T16:00Z;7/12/1992 16:00;-66.57;63.90;x;x;0;0;0;0;0;0;0;0
4293;929304;AuroraAustralis;1992-12-08T01:00Z;8/12/1992 1:00;-66.92;62.08;x;x;24;0;8;16;0;0;0;0
4294;929304;AuroraAustralis;1992-12-10T21:00Z;10/12/1992 21:00;-66.77;64.67;x;x;2;1;0;1;0;0;0;0
4295;929304;AuroraAustralis;1992-12-11T01:00Z;11/12/1992 1:00;-66.82;66.23;x;x;1;0;0;0;1;0;0;0
4296;929304;AuroraAustralis;1992-12-11T07:00Z;11/12/1992 7:00;-66.98;68.32;x;x;3;2;0;1;0;0;0;0
4297;929304;AuroraAustralis;1992-12-11T10:16Z;11/12/1992 10:16;-66.92;69.45;x;x;4;0;2;2;0;0;0;0
4298;929304;AuroraAustralis;1992-12-11T13:00Z;11/12/1992 13:00;-66.60;70.27;x;x;2;1;0;0;0;1;0;0
4299;929304;AuroraAustralis;1992-12-11T18:00Z;11/12/1992 18:00;-66.83;72.25;x;x;0;0;0;0;0;0;0;0
4300;929304;AuroraAustralis;1992-12-11T21:00Z;11/12/1992 21:00;-66.95;73.03;x;x;0;0;0;0;0;0;0;0
4301;929304;AuroraAustralis;1992-12-12T00:00Z;12/12/1992 0:00;-67.12;74.27;x;x;4;0;2;1;1;0;0;0
4302;929304;AuroraAustralis;1992-12-12T07:00Z;12/12/1992 7:00;-67.73;75.35;x;x;3;0;0;2;0;1;0;0
4303;929304;AuroraAustralis;1992-12-12T09:00Z;12/12/1992 9:00;-68.10;76.07;x;x;2;0;0;1;1;0;0;0
4304;929304;AuroraAustralis;1992-12-12T12:30Z;12/12/1992 12:30;-68.53;77.25;x;x;12;4;3;4;0;0;1;0
4305;929304;AuroraAustralis;1992-12-12T20:00Z;12/12/1992 20:00;-67.07;79.97;x;x;1;0;0;0;0;0;0;0
4306;929304;AuroraAustralis;1992-12-17T00:01Z;17/12/1992 0:01;-66.92;77.42;x;x;4;1;2;1;0;0;0;0
4307;929304;AuroraAustralis;1992-12-17T09:00Z;17/12/1992 9:00;-65.98;77.85;x;x;7;5;2;0;0;0;0;0
4308;929304;AuroraAustralis;1992-12-17T12:00Z;17/12/1992 12:00;-65.53;78.05;x;x;6;3;1;0;0;2;0;0
4309;929304;AuroraAustralis;1992-12-18T05:00Z;18/12/1992 5:00;-62.60;79.70;x;x;1;0;0;0;0;0;0;0
4310;929304;AuroraAustralis;1992-12-18T12:00Z;18/12/1992 12:00;-61.60;80.88;x;x;0;0;0;0;0;0;0;0
4311;929304;AuroraAustralis;1992-12-18T23:00Z;18/12/1992 23:00;-60.58;84.77;x;x;0;0;0;0;0;0;0;0
4312;929304;AuroraAustralis;1992-12-19T05:00Z;19/12/1992 5:00;-60.10;86.97;x;x;1;0;0;0;0;0;0;0
4313;929304;AuroraAustralis;1992-12-19T11:00Z;19/12/1992 11:00;-59.70;89.15;x;x;1;0;0;0;0;0;0;0
4314;929304;AuroraAustralis;1992-12-19T14:00Z;19/12/1992 14:00;-59.33;90.00;x;x;0;0;0;0;0;0;0;0
4315;929304;AuroraAustralis;1992-12-19T17:00Z;19/12/1992 17:00;-59.08;91.25;x;x;0;0;0;0;0;0;0;0
4316;929304;AuroraAustralis;1992-12-19T23:00Z;19/12/1992 23:00;-58.57;93.27;x;x;0;0;0;0;0;0;0;0
4317;929304;AuroraAustralis;1992-12-20T05:00Z;20/12/1992 5:00;-58.15;95.30;x;x;1;0;0;0;0;0;0;0
4318;929304;AuroraAustralis;1992-12-20T08:00Z;20/12/1992 8:00;-57.93;96.27;x;x;1;0;0;1;0;0;0;0
4319;929305;IceBird;1992-12-22T21:30Z;22/12/1992 21:30;-55.67;129.92;x;x;0;0;0;0;0;0;0;0
4320;929305;IceBird;1992-12-23T00:14Z;23/12/1992 0:14;-56.03;129.13;x;x;0;0;0;0;0;0;0;0
4321;929305;IceBird;1992-12-23T06:00Z;23/12/1992 6:00;-56.83;127.20;x;x;0;0;0;0;0;0;0;0
4322;929305;IceBird;1992-12-23T12:07Z;23/12/1992 12:07;-57.55;125.50;x;x;0;0;0;0;0;0;0;0
4323;929305;IceBird;1992-12-23T21:48Z;23/12/1992 21:48;-58.67;122.38;x;x;0;0;0;0;0;0;0;0
4324;929305;IceBird;1992-12-24T01:02Z;24/12/1992 1:02;-59.03;121.30;x;x;0;0;0;0;0;0;0;0
4325;929305;IceBird;1992-12-24T04:08Z;24/12/1992 4:08;-59.32;120.48;x;x;0;0;0;0;0;0;0;0
4326;929305;IceBird;1992-12-24T12:55Z;24/12/1992 12:55;-60.28;117.22;x;x;1;0;0;1;0;0;0;0
4327;929305;IceBird;1992-12-24T22:40Z;24/12/1992 22:40;-61.20;113.57;x;x;1;0;1;0;0;0;0;0
4328;929305;IceBird;1992-12-25T00:00Z;25/12/1992 0:00;-61.37;112.87;x;x;3;1;1;0;1;0;0;0
4329;929305;IceBird;1992-12-25T01:00Z;25/12/1992 1:00;-61.42;112.63;x;x;4;3;0;0;1;0;0;0
4330;929305;IceBird;1992-12-25T04:00Z;25/12/1992 4:00;-61.67;111.43;x;x;14;10;3;0;0;1;0;0
4331;929305;IceBird;1992-12-25T13:12Z;25/12/1992 13:12;-63.42;109.73;x;x;8;8;0;0;0;0;0;0
4332;929305;IceBird;1992-12-25T21:00Z;25/12/1992 21:00;-64.78;109.07;x;x;0;0;0;0;0;0;0;0
4333;929305;IceBird;1992-12-25T23:00Z;25/12/1992 23:00;-64.97;108.92;x;x;0;0;0;0;0;0;0;0
4334;929305;IceBird;1992-12-26T05:00Z;26/12/1992 5:00;-65.57;108.80;x;x;4;0;0;0;0;0;0;0
4335;929305;IceBird;1992-12-26T14:10Z;26/12/1992 14:10;-66.25;110.13;x;x;3;1;0;1;0;1;0;0
4336;929305;IceBird;1992-12-31T08:00Z;31/12/1992 8:00;-66.05;109.75;x;x;2;0;0;2;0;0;0;0
4337;929305;IceBird;1993-01-03T05:58Z;3/1/1993 5:58;-60.68;121.00;x;x;1;0;0;0;0;1;0;0
4338;929305;IceBird;1993-01-03T09:56Z;3/1/1993 9:56;-60.13;122.47;x;x;0;0;0;0;0;0;0;0
4339;929305;IceBird;1993-01-03T12:53Z;3/1/1993 12:53;-59.72;123.53;x;x;0;0;0;0;0;0;0;0
4340;929306;IceBird;1993-01-20T12:00Z;20/1/1993 12:00;-58.18;109.97;x;x;1;0;0;1;0;0;0;0
4341;929306;IceBird;1993-01-20T15:00Z;20/1/1993 15:00;-58.42;108.83;x;x;0;0;0;0;0;0;0;0
4342;929306;IceBird;1993-01-20T18:00Z;20/1/1993 18:00;-58.75;107.67;x;x;0;0;0;0;0;0;0;0
4343;929306;IceBird;1993-01-20T20:00Z;20/1/1993 20:00;-59.12;107.25;x;x;2;0;0;2;0;0;0;0
4344;929306;IceBird;1993-01-21T06:00Z;21/1/1993 6:00;-60.22;103.52;x;x;3;0;1;1;1;0;0;0
4345;929306;IceBird;1993-01-21T09:00Z;21/1/1993 9:00;-60.53;102.42;x;x;2;1;1;0;0;0;0;0
4346;929306;IceBird;1993-01-21T12:00Z;21/1/1993 12:00;-60.85;101.25;x;x;3;1;2;0;0;0;0;0
4347;929306;IceBird;1993-01-21T15:00Z;21/1/1993 15:00;-61.15;100.12;x;x;16;9;5;2;0;0;0;0
4348;929306;IceBird;1993-01-21T18:00Z;21/1/1993 18:00;-61.45;98.75;x;x;22;12;6;4;0;0;0;0
4349;929306;IceBird;1993-01-21T21:00Z;21/1/1993 21:00;-61.73;97.47;x;x;22;19;0;2;1;0;0;0
4350;929306;IceBird;1993-01-22T06:00Z;22/1/1993 6:00;-62.52;93.12;x;x;17;17;0;0;0;0;0;0
4351;929306;IceBird;1993-01-22T09:00Z;22/1/1993 9:00;-62.73;91.87;x;x;13;10;2;1;0;0;0;0
4352;929306;IceBird;1993-01-22T12:00Z;22/1/1993 12:00;-62.97;90.40;x;x;21;16;2;1;2;0;0;0
4353;929306;IceBird;1993-01-22T15:00Z;22/1/1993 15:00;-63.13;89.02;x;x;8;2;1;2;3;0;0;0
4354;929306;IceBird;1993-01-22T18:00Z;22/1/1993 18:00;-63.35;87.47;x;x;25;25;0;0;0;0;0;0
4355;929306;IceBird;1993-01-22T21:00Z;22/1/1993 21:00;-63.52;85.97;x;x;5;5;0;0;0;0;0;0
4356;929306;IceBird;1993-01-23T06:00Z;23/1/1993 6:00;-63.87;82.00;x;x;0;0;0;0;0;0;0;0
4357;929306;IceBird;1993-01-23T10:00Z;23/1/1993 10:00;-63.92;80.45;x;x;0;0;0;0;0;0;0;0
4358;929306;IceBird;1993-01-23T13:00Z;23/1/1993 13:00;-63.97;79.32;x;x;0;0;0;0;0;0;0;0
4359;929306;IceBird;1993-01-23T15:00Z;23/1/1993 15:00;-63.97;78.62;x;x;1;0;0;0;0;0;0;0
4360;929306;IceBird;1993-01-23T18:00Z;23/1/1993 18:00;-63.90;77.55;x;x;2;0;0;0;0;0;0;0
4361;929306;IceBird;1993-01-23T21:00Z;23/1/1993 21:00;-63.88;76.37;x;x;8;8;0;0;0;0;0;0
4362;929306;IceBird;1993-01-24T06:00Z;24/1/1993 6:00;-64.17;72.85;x;x;0;0;0;0;0;0;0;0
4363;929306;IceBird;1993-01-24T09:00Z;24/1/1993 9:00;-64.23;71.90;x;x;0;0;0;0;0;0;0;0
4364;929306;IceBird;1993-01-24T12:00Z;24/1/1993 12:00;-64.38;70.68;x;x;0;0;0;0;0;0;0;0
4365;929306;IceBird;1993-01-24T15:00Z;24/1/1993 15:00;-64.52;69.28;x;x;2;0;0;0;2;0;0;0
4366;929306;IceBird;1993-01-24T18:00Z;24/1/1993 18:00;-64.72;67.43;x;x;0;0;0;0;0;0;0;0
4367;929306;IceBird;1993-01-24T21:00Z;24/1/1993 21:00;-64.90;65.72;x;x;0;0;0;0;0;0;0;0
4368;929306;IceBird;1993-02-08T09:00Z;8/2/1993 9:00;-63.28;81.92;x;x;0;0;0;0;0;0;0;0
4369;929306;IceBird;1993-02-08T12:00Z;8/2/1993 12:00;-63.30;83.07;x;x;0;0;0;0;0;0;0;0
4370;929306;IceBird;1993-02-08T15:00Z;8/2/1993 15:00;-63.30;84.28;x;x;0;0;0;0;0;0;0;0
4371;929306;IceBird;1993-02-08T18:00Z;8/2/1993 18:00;-63.32;85.68;x;x;2;0;0;0;2;0;0;0
4372;929306;IceBird;1993-02-08T21:00Z;8/2/1993 21:00;-63.30;87.25;x;x;8;6;1;1;0;0;0;0
4373;929306;IceBird;1993-02-11T12:00Z;11/2/1993 12:00;-60.83;113.70;x;x;0;0;0;0;0;0;0;0
4374;929306;IceBird;1993-02-11T15:00Z;11/2/1993 15:00;-60.55;114.97;x;x;2;0;1;1;0;0;0;0
4375;929306;IceBird;1993-02-11T18:00Z;11/2/1993 18:00;-60.28;116.25;x;x;1;0;0;1;0;0;0;0
4376;929306;IceBird;1993-02-11T21:00Z;11/2/1993 21:00;-59.97;117.47;x;x;0;0;0;0;0;0;0;0
4377;929306;IceBird;1993-02-12T06:10Z;12/2/1993 6:10;-58.97;120.88;x;x;1;1;0;0;0;0;0;0
4378;929306;IceBird;1993-02-12T06:20Z;12/2/1993 6:20;-58.93;120.97;x;x;0;0;0;0;0;0;0;0
4379;929306;IceBird;1993-02-12T09:10Z;12/2/1993 9:10;-58.65;122.02;x;x;0;0;0;0;0;0;0;0
4380;929306;IceBird;1993-02-12T12:57Z;12/2/1993 12:57;-58.22;123.35;x;x;0;0;0;0;0;0;0;0
4381;929306;IceBird;1993-02-12T15:50Z;12/2/1993 15:50;-57.85;124.37;x;x;1;0;1;0;0;0;0;0
4382;929306;IceBird;1993-02-12T18:10Z;12/2/1993 18:10;-57.53;125.18;x;x;1;0;0;0;0;0;0;0
4383;929306;IceBird;1993-02-12T21:00Z;12/2/1993 21:00;-57.17;126.08;x;x;0;0;0;0;0;0;0;0
4384;929307;AuroraAustralis;1993-01-11T04:22Z;11/1/1993 4:22;-56.98;121.92;x;x;0;0;0;0;0;0;0;0
4385;929307;AuroraAustralis;1993-01-11T05:30Z;11/1/1993 5:30;-56.98;121.67;x;x;0;0;0;0;0;0;0;0
4386;929307;AuroraAustralis;1993-01-11T10:49Z;11/1/1993 10:49;-56.98;121.10;x;x;0;0;0;0;0;0;0;0
4387;929307;AuroraAustralis;1993-01-11T18:00Z;11/1/1993 18:00;-58.03;121.83;x;x;0;0;0;0;0;0;0;0
4388;929307;AuroraAustralis;1993-01-12T07:00Z;12/1/1993 7:00;-60.27;113.18;x;x;4;0;0;2;2;0;0;0
4389;929307;AuroraAustralis;1993-01-12T10:00Z;12/1/1993 10:00;-60.40;112.07;x;x;1;0;1;0;0;0;0;0
4390;929307;AuroraAustralis;1993-01-12T13:00Z;12/1/1993 13:00;-60.58;110.97;x;x;1;0;1;0;0;0;0;0
4391;929307;AuroraAustralis;1993-01-12T16:00Z;12/1/1993 16:00;-60.75;109.75;x;x;3;1;2;0;0;0;0;0
4392;929307;AuroraAustralis;1993-01-12T19:00Z;12/1/1993 19:00;-60.93;108.55;x;x;2;0;2;0;0;0;0;0
4393;929307;AuroraAustralis;1993-01-12T22:00Z;12/1/1993 22:00;-61.08;107.48;x;x;5;0;0;5;0;0;0;0
4394;929307;AuroraAustralis;1993-01-13T04:00Z;13/1/1993 4:00;-61.43;104.88;x;x;3;1;2;0;0;0;0;0
4395;929307;AuroraAustralis;1993-01-13T07:00Z;13/1/1993 7:00;-61.63;103.50;x;x;11;3;6;1;1;0;0;0
4396;929307;AuroraAustralis;1993-01-13T09:12Z;13/1/1993 9:12;-61.73;102.70;x;x;2;2;0;0;0;0;0;0
4397;929307;AuroraAustralis;1993-01-13T10:00Z;13/1/1993 10:00;-61.78;102.38;x;x;8;0;5;3;0;0;0;0
4398;929307;AuroraAustralis;1993-01-13T13:00Z;13/1/1993 13:00;-61.83;100.88;x;x;11;6;5;0;0;0;0;0
4399;929307;AuroraAustralis;1993-01-13T16:00Z;13/1/1993 16:00;-62.13;99.70;x;x;35;26;8;1;0;0;0;0
4400;929307;AuroraAustralis;1993-01-13T19:00Z;13/1/1993 19:00;-62.30;98.57;x;x;2;2;0;0;0;0;0;0
4401;929307;AuroraAustralis;1993-01-13T22:00Z;13/1/1993 22:00;-62.47;97.23;x;x;8;7;1;0;0;0;0;0
4402;929307;AuroraAustralis;1993-01-14T07:00Z;14/1/1993 7:00;-63.05;92.78;x;x;5;0;0;0;0;0;0;0
4403;929307;AuroraAustralis;1993-01-14T10:00Z;14/1/1993 10:00;-63.20;91.55;x;x;9;3;6;0;0;0;0;0
4404;929307;AuroraAustralis;1993-01-14T13:00Z;14/1/1993 13:00;-63.37;90.32;x;x;1;0;1;0;0;0;0;0
4405;929307;AuroraAustralis;1993-01-14T16:00Z;14/1/1993 16:00;-63.53;89.02;x;x;11;0;1;6;4;0;0;0
4406;929307;AuroraAustralis;1993-01-14T19:00Z;14/1/1993 19:00;-63.70;87.75;x;x;15;0;5;6;4;0;0;0
4407;929307;AuroraAustralis;1993-01-14T22:00Z;14/1/1993 22:00;-63.85;86.48;x;x;7;0;2;3;2;0;0;0
4408;929307;AuroraAustralis;1993-01-15T07:00Z;15/1/1993 7:00;-64.18;84.00;x;x;35;29;1;3;0;1;1;0
4409;929307;AuroraAustralis;1993-01-15T16:00Z;15/1/1993 16:00;-64.40;82.55;x;x;13;3;3;5;2;0;0;0
4410;929307;AuroraAustralis;1993-01-15T19:00Z;15/1/1993 19:00;-64.22;81.50;x;x;0;0;0;0;0;0;0;0
4411;929307;AuroraAustralis;1993-01-16T07:00Z;16/1/1993 7:00;-65.50;78.00;x;x;1;0;0;0;1;0;0;0
4412;929307;AuroraAustralis;1993-01-16T10:15Z;16/1/1993 10:15;-66.00;77.90;x;x;4;1;1;0;2;0;0;0
4413;929307;AuroraAustralis;1993-01-16T13:15Z;16/1/1993 13:15;-66.33;78.00;x;x;12;4;1;4;3;0;0;0
4414;929307;AuroraAustralis;1993-01-16T16:15Z;16/1/1993 16:15;-66.47;77.65;x;x;12;0;4;5;2;1;0;0
4415;929307;AuroraAustralis;1993-01-16T22:00Z;16/1/1993 22:00;-66.90;77.05;x;x;4;0;0;3;1;0;0;0
4416;929307;AuroraAustralis;1993-01-17T07:00Z;17/1/1993 7:00;-67.87;78.00;x;x;16;10;2;3;1;0;0;0
4417;929307;AuroraAustralis;1993-01-17T10:00Z;17/1/1993 10:00;-68.20;78.08;x;x;46;6;20;15;4;1;0;0
4418;929307;AuroraAustralis;1993-01-18T16:00Z;18/1/1993 16:00;-68.53;76.48;x;x;2;0;0;1;1;0;0;0
4419;929307;AuroraAustralis;1993-01-19T19:00Z;19/1/1993 19:00;-68.00;76.50;x;x;2;0;1;0;0;1;0;0
4420;929307;AuroraAustralis;1993-01-19T22:00Z;19/1/1993 22:00;-67.78;76.57;x;x;3;1;0;2;0;0;0;0
4421;929307;AuroraAustralis;1993-01-20T05:45Z;20/1/1993 5:45;-66.92;76.57;x;x;7;6;0;0;1;0;0;0
4422;929307;AuroraAustralis;1993-01-20T13:00Z;20/1/1993 13:00;-66.48;76.57;x;x;3;0;1;1;1;0;0;0
4423;929307;AuroraAustralis;1993-01-20T16:00Z;20/1/1993 16:00;-66.08;76.53;x;x;1;1;0;0;0;0;0;0
4424;929307;AuroraAustralis;1993-01-20T19:24Z;20/1/1993 19:24;-65.67;76.52;x;x;0;0;0;0;0;0;0;0
4425;929307;AuroraAustralis;1993-01-20T21:50Z;20/1/1993 21:50;-65.50;76.50;x;x;0;0;0;0;0;0;0;0
4426;929307;AuroraAustralis;1993-01-20T22:12Z;20/1/1993 22:12;-65.35;76.50;x;x;3;1;2;0;0;0;0;0
4427;929307;AuroraAustralis;1993-01-21T10:00Z;21/1/1993 10:00;-65.60;74.98;x;x;2;1;1;0;0;0;0;0
4428;929307;AuroraAustralis;1993-01-21T14:00Z;21/1/1993 14:00;-66.10;74.98;x;x;8;0;3;4;0;0;1;0
4429;929307;AuroraAustralis;1993-01-21T16:00Z;21/1/1993 16:00;-66.37;75.23;x;x;8;4;3;0;0;0;1;0
4430;929307;AuroraAustralis;1993-01-21T20:00Z;21/1/1993 20:00;-66.65;74.98;x;x;4;0;0;4;0;0;0;0
4431;929307;AuroraAustralis;1993-01-21T22:00Z;21/1/1993 22:00;-66.97;75.00;x;x;12;4;3;5;0;0;0;0
4432;929307;AuroraAustralis;1993-01-22T01:00Z;22/1/1993 1:00;-67.27;75.00;x;x;9;0;1;4;4;0;0;0
4433;929307;AuroraAustralis;1993-01-22T07:00Z;22/1/1993 7:00;-67.83;74.98;x;x;5;0;2;2;1;0;0;0
4434;929307;AuroraAustralis;1993-01-22T10:00Z;22/1/1993 10:00;-68.08;75.00;x;x;5;3;2;0;0;0;0;0
4435;929307;AuroraAustralis;1993-01-22T14:30Z;22/1/1993 14:30;-68.57;75.02;x;x;6;6;0;0;0;0;0;0
4436;929307;AuroraAustralis;1993-01-22T22:00Z;22/1/1993 22:00;-68.60;74.52;x;x;7;6;1;0;0;0;0;0
4437;929307;AuroraAustralis;1993-01-23T01:00Z;23/1/1993 1:00;-68.50;73.53;x;x;3;2;0;0;1;0;0;0
4438;929307;AuroraAustralis;1993-01-23T10:00Z;23/1/1993 10:00;-69.12;75.75;x;x;21;0;20;0;0;0;1;0
4439;929307;AuroraAustralis;1993-01-23T13:00Z;23/1/1993 13:00;-69.23;76.13;x;x;100;0;20;25;30;25;0;0
4440;929307;AuroraAustralis;1993-01-23T19:00Z;23/1/1993 19:00;-68.92;74.93;x;x;0;0;0;0;0;0;0;0
4441;929307;AuroraAustralis;1993-01-23T22:00Z;23/1/1993 22:00;-68.53;73.55;x;x;15;14;1;0;0;0;0;0
4442;929307;AuroraAustralis;1993-01-24T01:00Z;24/1/1993 1:00;-68.15;73.50;x;x;3;3;0;0;0;0;0;0
4443;929307;AuroraAustralis;1993-01-24T10:00Z;24/1/1993 10:00;-66.98;73.52;x;x;1;0;0;1;0;0;0;0
4444;929307;AuroraAustralis;1993-01-25T19:00Z;25/1/1993 19:00;-66.50;73.45;x;x;8;5;3;0;0;0;0;0
4445;929307;AuroraAustralis;1993-01-25T21:00Z;25/1/1993 21:00;-66.35;73.45;x;x;17;7;0;0;4;1;5;0
4446;929307;AuroraAustralis;1993-01-26T00:15Z;26/1/1993 0:15;-66.00;73.50;x;x;2;0;0;1;1;0;0;0
4447;929307;AuroraAustralis;1993-01-26T09:09Z;26/1/1993 9:09;-64.98;73.23;x;x;0;0;0;0;0;0;0;0
4448;929307;AuroraAustralis;1993-01-26T13:00Z;26/1/1993 13:00;-65.03;72.00;x;x;1;0;1;0;0;0;0;0
4449;929307;AuroraAustralis;1993-01-26T16:00Z;26/1/1993 16:00;-65.50;71.97;x;x;1;0;0;1;0;0;0;0
4450;929307;AuroraAustralis;1993-01-26T19:00Z;26/1/1993 19:00;-66.00;72.00;x;x;0;0;0;0;0;0;0;0
4451;929307;AuroraAustralis;1993-01-26T22:00Z;26/1/1993 22:00;-66.43;71.97;x;x;6;6;0;0;0;0;0;0
4452;929307;AuroraAustralis;1993-01-27T01:00Z;27/1/1993 1:00;-66.57;72.00;x;x;4;3;1;0;0;0;0;0
4453;929307;AuroraAustralis;1993-01-27T08:30Z;27/1/1993 8:30;-66.98;73.47;x;x;5;4;0;1;0;0;0;0
4454;929307;AuroraAustralis;1993-01-27T16:30Z;27/1/1993 16:30;-67.40;73.47;x;x;2;2;0;0;0;0;0;0
4455;929307;AuroraAustralis;1993-01-27T18:50Z;27/1/1993 18:50;-67.82;73.43;x;x;6;2;1;3;0;0;0;0
4456;929307;AuroraAustralis;1993-01-27T22:15Z;27/1/1993 22:15;-68.37;73.47;x;x;6;1;2;1;2;0;0;0
4457;929307;AuroraAustralis;1993-01-28T01:00Z;28/1/1993 1:00;-68.67;73.43;x;x;5;0;1;3;1;0;0;0
4458;929307;AuroraAustralis;1993-01-28T03:28Z;28/1/1993 3:28;-68.48;72.03;x;x;18;2;16;0;0;0;0;0
4459;929307;AuroraAustralis;1993-01-28T06:55Z;28/1/1993 6:55;-68.18;72.18;x;x;8;6;2;0;0;0;0;0
4460;929307;AuroraAustralis;1993-01-28T10:15Z;28/1/1993 10:15;-68.03;72.03;x;x;7;0;3;3;1;0;0;0
4461;929307;AuroraAustralis;1993-01-28T13:00Z;28/1/1993 13:00;-68.40;71.30;x;x;2;0;1;1;0;0;0;0
4462;929307;AuroraAustralis;1993-01-28T16:00Z;28/1/1993 16:00;-68.50;70.50;x;x;1;0;0;1;0;0;0;0
4463;929307;AuroraAustralis;1993-01-29T10:00Z;29/1/1993 10:00;-66.65;72.05;x;x;1;1;0;0;0;0;0;0
4464;929307;AuroraAustralis;1993-01-29T13:00Z;29/1/1993 13:00;-66.50;70.78;x;x;1;1;0;0;0;0;0;0
4465;929307;AuroraAustralis;1993-01-29T16:26Z;29/1/1993 16:26;-66.23;70.53;x;x;2;2;0;0;0;0;0;0
4466;929307;AuroraAustralis;1993-01-29T19:03Z;29/1/1993 19:03;-65.98;70.50;x;x;1;1;0;0;0;0;0;0
4467;929307;AuroraAustralis;1993-01-30T07:23Z;30/1/1993 7:23;-64.98;69.55;x;x;1;0;0;0;0;0;0;0
4468;929307;AuroraAustralis;1993-01-30T10:18Z;30/1/1993 10:18;-65.00;68.97;x;x;1;0;1;0;0;0;0;0
4469;929307;AuroraAustralis;1993-01-30T15:44Z;30/1/1993 15:44;-65.80;68.98;x;x;1;1;0;0;0;0;0;0
4470;929307;AuroraAustralis;1993-01-30T19:13Z;30/1/1993 19:13;-66.28;68.95;x;x;0;0;0;0;0;0;0;0
4471;929307;AuroraAustralis;1993-01-30T22:22Z;30/1/1993 22:22;-66.58;69.33;x;x;0;0;0;0;0;0;0;0
4472;929307;AuroraAustralis;1993-01-31T04:00Z;31/1/1993 4:00;-66.88;68.23;x;x;9;0;0;0;0;0;0;0
4473;929307;AuroraAustralis;1993-01-31T13:00Z;31/1/1993 13:00;-67.52;68.53;x;x;12;2;10;0;0;0;0;0
4474;929307;AuroraAustralis;1993-01-31T16:00Z;31/1/1993 16:00;-67.48;67.45;x;x;6;2;2;2;0;0;0;0
4475;929307;AuroraAustralis;1993-01-31T19:00Z;31/1/1993 19:00;-67.52;68.18;x;x;2;2;0;0;0;0;0;0
4476;929307;AuroraAustralis;1993-01-31T23:00Z;31/1/1993 23:00;-67.08;67.60;x;x;9;0;4;5;0;0;0;0
4477;929307;AuroraAustralis;1993-02-01T01:00Z;1/2/1993 1:00;-66.98;67.45;x;x;7;0;5;2;0;0;0;0
4478;929307;AuroraAustralis;1993-02-01T08:30Z;1/2/1993 8:30;-65.98;67.48;x;x;0;0;0;0;0;0;0;0
4479;929307;AuroraAustralis;1993-02-01T13:00Z;1/2/1993 13:00;-65.82;67.52;x;x;0;0;0;0;0;0;0;0
4480;929307;AuroraAustralis;1993-02-01T17:00Z;1/2/1993 17:00;-65.75;67.35;x;x;1;0;0;0;0;0;0;0
4481;929307;AuroraAustralis;1993-02-02T07:00Z;2/2/1993 7:00;-65.50;65.98;x;x;0;0;0;0;0;0;0;0
4482;929307;AuroraAustralis;1993-02-02T10:00Z;2/2/1993 10:00;-65.98;65.98;x;x;4;4;0;0;0;0;0;0
4483;929307;AuroraAustralis;1993-02-02T13:43Z;2/2/1993 13:43;-66.48;66.00;x;x;1;1;0;0;0;0;0;0
4484;929307;AuroraAustralis;1993-02-02T16:35Z;2/2/1993 16:35;-66.92;65.97;x;x;20;0;0;0;0;0;0;0
4485;929307;AuroraAustralis;1993-02-03T09:04Z;3/2/1993 9:04;-64.55;64.55;x;x;11;10;1;0;0;0;0;0
4486;929307;AuroraAustralis;1993-02-03T18:27Z;3/2/1993 18:27;-64.52;64.52;x;x;2;2;0;0;0;0;0;0
4487;929307;AuroraAustralis;1993-02-04T08:21Z;4/2/1993 8:21;-64.98;62.93;x;x;1;1;0;0;0;0;0;0
